33,1132,237,115,308,0.68,1223,127,1204,142,1040,314,5
33,1217,470,120,359,0.68,1340,358,1312,369,1136,577,6
33,950,114,129,317,1.30,802,137,853,122,1077,53,7
33,294,196,141,246,1.08,357,250,205,225,188,114,8
33,1038,192,126,296,0.84,1130,91,1107,107,935,253,9
33,279,564,112,231,0.32,234,471,275,498,333,662,10
33,1465,558,131,354,-0.1,1425,400,1455,433,1516,706,11
33,1313,679,179,394,0.10,1366,503,1370,548,1314,855,12
33,332,353,146,193,2.50,357,303,320,292,356,427,13
34,899,335,158,412,1.94,1089,381,1052,369,728,253,0
34,489,106,145,272,1.48,364,74,386,76,593,49,1
34,806,566,200,347,1.94,864,691,910,655,680,483,2
34,344,676,161,277,0.36,369,804,302,770,331,557,3
34,1162,355,124,358,0.55,1246,210,1238,233,1084,466,4
34,1132,237,115,308,0.69,1223,128,1205,142,1040,314,5
34,1218,469,120,357,0.68,1342,355,1313,368,1134,579,6
34,949,113,132,318,1.32,800,137,854,122,1074,54,7
34,294,196,142,245,1.07,357,250,204,227,188,113,8
34,1038,192,126,296,0.84,1130,90,1107,107,935,253,9
34,278,564,112,232,0.32,233,470,275,498,333,662,10
34,1465,558,130,355,-0.1,1426,400,1454,432,1516,707,11
34,1312,679,181,394,0.10,1367,503,1370,548,1312,856,12
34,332,353,146,193,2.49,357,303,319,293,356,427,13
35,899,335,158,412,1.94,1089,381,1052,369,728,253,0
35,489,106,145,272,1.48,365,74,386,76,592,50,1
35,805,566,200,345,1.93,858,687,906,654,680,483,2
35,344,676,162,277,0.36,369,804,302,769,331,557,3
35,1162,356,124,358,0.55,1246,210,1238,233,1085,465,4
35,1132,237,115,308,0.69,1223,127,1204,142,1040,314,5
35,1217,469,120,360,0.68,1340,356,1312,368,1136,577,6
35,949,114,131,318,1.31,800,137,853,122,1075,55,7
35,294,197,142,245,1.07,357,252,204,228,189,114,8
35,1037,192,126,297,0.84,1130,91,1107,107,935,253,9
35,279,564,112,233,0.31,234,470,276,499,333,662,10
35,1466,558,130,355,-0.1,1426,400,1454,432,1515,707,11
35,1312,679,180,395,0.10,1367,502,1370,548,1311,856,12
35,332,352,146,193,2.49,357,303,319,293,356,427,13
36,898,335,158,412,1.94,1089,380,1051,369,727,253,0
36,489,106,145,272,1.48,364,74,386,76,592,50,1
36,805,564,198,342,1.95,855,686,905,652,681,482,2
36,344,676,162,277,0.36,369,804,302,769,331,557,3
36,1162,356,124,358,0.55,1247,209,1238,233,1085,465,4
36,1132,237,115,308,0.69,1222,127,1204,142,1040,314,5
36,1217,468,120,360,0.67,1339,356,1313,368,1138,577,6
36,950,114,129,317,1.30,803,137,853,123,1077,52,7
36,293,197,143,247,1.06,357,255,204,229,189,114,8
36,1038,192,126,297,0.84,1130,90,1107,107,935,253,9
36,279,563,112,234,0.31,233,469,277,499,333,662,10
36,1466,558,130,354,-0.1,1423,400,1453,432,1515,707,11
36,1312,678,180,396,0.10,1366,502,1369,548,1310,855,12
36,332,352,147,193,2.48,357,302,318,293,355,427,13
37,898,335,158,411,1.94,1089,380,1051,369,727,253,0
37,490,105,146,273,1.49,364,74,386,76,593,50,1
37,805,563,197,340,1.94,852,682,902,651,680,485,2
37,344,676,162,277,0.36,369,804,302,769,332,557,3
37,1162,356,124,359,0.55,1247,210,1238,233,1085,464,4
37,1131,237,115,309,0.69,1222,127,1204,142,1040,314,5
37,1217,468,120,360,0.67,1339,356,1313,368,1138,576,6
37,950,114,130,317,1.30,803,138,855,124,1077,52,7
37,294,197,143,247,1.06,357,256,205,229,190,114,8
37,1037,193,126,298,0.85,1131,91,1108,108,935,253,9
37,279,563,111,234,0.32,233,469,277,498,333,662,10
37,1465,558,130,354,-0.1,1423,401,1453,432,1516,707,11
37,1312,678,180,396,0.10,1365,501,1369,548,1309,856,12
37,332,352,147,193,2.48,357,301,318,292,355,427,13
38,898,335,158,411,1.94,1089,380,1051,369,728,253,0
38,490,106,146,273,1.48,365,74,386,76,592,50,1
38,804,563,198,338,1.93,848,680,898,653,680,487,2
38,344,676,162,277,0.36,369,805,302,769,332,557,3
38,1162,356,124,359,0.55,1247,210,1238,233,1086,464,4
38,1131,237,115,310,0.69,1222,127,1204,142,1040,315,5
38,1217,468,120,360,0.67,1339,356,1313,368,1139,577,6
38,950,113,133,317,1.30,802,139,856,124,1074,54,7
38,294,198,144,249,1.07,358,259,204,230,190,115,8
38,1037,193,126,299,0.84,1131,92,1108,108,935,253,9
38,279,563,111,234,0.32,233,468,277,497,334,662,10
38,1465,558,130,354,-0.1,1423,401,1453,432,1516,707,11
38,1312,678,178,397,0.09,1364,501,1369,547,1310,856,12
38,332,352,147,193,2.48,357,302,318,293,355,427,13
39,898,335,159,411,1.94,1088,380,1052,369,728,253,0
39,489,106,145,273,1.48,364,75,386,76,592,50,1
39,804,563,195,337,1.95,847,679,896,654,680,486,2
39,344,676,162,277,0.36,369,805,302,769,331,557,3
39,1162,356,124,358,0.55,1246,210,1238,233,1085,464,4
39,1131,237,115,310,0.69,1222,127,1204,142,1040,314,5
39,1217,469,121,362,0.66,1339,356,1314,367,1140,577,6
39,950,114,134,317,1.30,802,140,855,125,1074,53,7
39,295,198,143,250,1.06,359,259,205,230,190,114,8
39,1037,193,125,299,0.84,1133,92,1108,108,935,253,9
39,279,562,111,236,0.33,232,467,279,497,334,662,10
39,1465,558,130,355,-0.1,1420,401,1451,432,1516,707,11
39,1312,678,177,397,0.10,1364,501,1368,547,1309,856,12
39,333,352,148,193,2.48,357,301,318,293,355,427,13
40,898,335,158,411,1.94,1088,379,1052,369,727,253,0
40,490,106,145,274,1.48,403,75,385,76,553,50,1
40,803,561,192,337,1.97,847,677,896,654,680,485,2
40,344,676,162,278,0.36,369,805,302,769,331,557,3
40,1162,356,123,359,0.55,1247,210,1238,234,1086,463,4
40,1131,237,115,310,0.69,1222,127,1205,142,1039,315,5
40,1217,470,121,362,0.66,1339,356,1313,367,1141,578,6
40,951,115,133,316,1.27,805,140,854,125,1077,51,7
40,294,198,145,252,1.07,359,261,205,231,189,114,8
40,1037,193,125,300,0.85,1133,93,1108,108,933,253,9
40,279,562,111,236,0.33,232,466,279,496,334,661,10
40,1465,559,130,355,-0.1,1418,402,1451,432,1517,707,11
40,1312,679,176,397,0.09,1363,501,1368,548,1310,856,12
40,333,352,147,193,2.48,357,302,318,293,355,427,13
41,898,335,158,411,1.94,1088,380,1052,369,727,253,0
41,490,106,145,274,1.48,376,75,385,76,580,50,1
41,802,561,191,338,1.97,850,679,896,654,678,486,2
41,344,676,162,277,0.35,369,804,302,769,331,557,3
41,1162,356,123,358,0.55,1247,209,1238,234,1086,463,4
41,1130,237,115,311,0.69,1221,126,1204,142,1039,315,5
41,1216,469,121,361,0.66,1339,356,1313,367,1140,578,6
41,952,115,133,317,1.26,805,140,855,126,1078,50,7
41,294,199,143,251,1.07,359,262,204,232,190,113,8
41,1038,193,126,299,0.85,1136,94,1109,109,933,252,9
41,279,562,110,236,0.33,232,466,280,496,334,661,10
41,1465,558,130,354,-0.1,1419,402,1451,432,1517,706,11
41,1312,679,177,397,0.09,1363,501,1368,548,1310,855,12
41,333,351,148,194,2.47,357,302,318,293,355,426,13
42,898,335,158,411,1.94,1088,380,1052,369,727,254,0
42,489,106,145,274,1.48,363,76,385,77,592,50,1
42,802,561,191,339,1.97,851,679,897,655,678,485,2
42,344,676,162,277,0.35,369,804,301,769,331,556,3
42,1162,356,124,359,0.55,1247,209,1238,234,1086,463,4
42,1130,237,114,311,0.69,1222,126,1205,143,1039,315,5
42,1217,469,121,361,0.66,1339,356,1313,367,1140,579,6
42,953,113,130,319,1.26,803,142,855,127,1076,52,7
42,295,199,145,255,1.06,361,263,205,232,190,113,8
42,1039,193,126,299,0.86,1136,93,1109,109,932,252,9
42,279,561,109,237,0.35,231,465,280,494,334,661,10
42,1465,559,129,354,-0.1,1419,402,1451,432,1517,706,11
42,1312,679,178,396,0.09,1363,501,1368,548,1310,855,12
42,332,352,147,193,2.47,356,302,319,293,355,426,13
43,897,336,158,411,1.93,1088,379,1052,369,727,254,0
43,489,106,146,274,1.49,363,76,385,77,593,50,1
43,803,561,189,339,2.00,853,680,898,655,679,483,2
43,344,676,162,277,0.36,369,804,301,769,331,556,3
43,1161,355,124,359,0.55,1247,209,1238,234,1085,463,4
43,1130,238,115,312,0.69,1221,126,1204,143,1038,316,5
43,1217,469,122,361,0.65,1339,356,1314,368,1141,580,6
43,953,115,127,318,1.24,806,143,854,128,1079,50,7
43,296,199,147,259,1.05,363,265,205,232,191,113,8
43,1039,193,126,298,0.86,1138,96,1110,110,933,251,9
43,279,561,109,236,0.35,232,465,281,493,335,661,10
43,1465,558,129,354,-0.1,1420,402,1451,432,1517,706,11
43,1312,679,176,398,0.09,1363,501,1368,547,1309,857,12
43,332,353,147,194,2.48,356,302,320,292,355,426,13
44,897,336,158,410,1.93,1090,376,1052,366,726,254,0
44,489,106,145,274,1.48,363,76,386,77,593,50,1
44,804,561,188,340,2.00,856,682,899,654,680,481,2
44,344,676,162,277,0.36,369,804,301,769,331,556,3
44,1161,355,124,359,0.56,1247,209,1239,234,1085,463,4
44,1130,237,114,311,0.69,1221,125,1204,143,1039,316,5
44,1217,469,122,362,0.65,1339,356,1315,368,1143,580,6
44,953,113,128,319,1.24,805,144,856,128,1077,52,7
44,295,200,145,257,1.04,361,266,204,234,191,113,8
44,1040,192,125,297,0.86,1138,96,1110,110,934,250,9
44,279,561,108,237,0.36,232,465,281,492,334,661,10
44,1465,559,129,354,-0.1,1421,402,1451,433,1516,707,11
44,1312,679,174,398,0.09,1363,501,1368,547,1309,857,12
44,332,353,146,193,2.49,357,303,322,293,356,426,13
45,897,336,159,410,1.93,1090,376,1052,366,726,254,0
45,489,106,145,274,1.49,363,75,386,77,593,50,1
45,804,562,187,340,2.01,857,683,900,655,681,479,2
45,344,676,162,277,0.36,369,804,300,768,331,556,3
45,1161,355,124,360,0.56,1248,209,1238,234,1084,464,4
45,1130,237,114,311,0.69,1221,126,1204,143,1039,315,5
45,1217,470,122,363,0.65,1340,356,1315,368,1144,580,6
45,954,113,127,319,1.23,805,146,857,130,1077,52,7
45,295,202,143,257,1.04,360,269,204,236,191,112,8
45,1041,192,126,296,0.87,1139,96,1110,110,933,249,9
45,279,562,107,237,0.36,232,464,281,492,332,662,10
45,1465,559,129,354,-0.1,1421,402,1451,433,1517,707,11
45,1311,679,174,398,0.10,1363,501,1368,546,1308,857,12
45,332,353,145,193,2.50,356,303,322,292,356,426,13
46,897,335,158,410,1.93,1090,375,1052,366,726,255,0
46,489,106,145,274,1.49,363,74,385,76,593,50,1
46,806,562,187,342,2.02,859,685,902,656,683,477,2
46,344,676,162,277,0.36,369,804,300,768,331,556,3
46,1161,355,123,360,0.56,1248,209,1238,234,1084,464,4
46,1131,237,114,310,0.69,1222,127,1204,143,1039,315,5
46,1217,470,122,364,0.64,1339,355,1315,367,1146,580,6
46,953,113,127,320,1.23,805,147,856,130,1077,52,7
46,294,202,143,255,1.02,357,270,203,237,192,114,8
46,1042,192,127,295,0.87,1139,97,1110,110,934,248,9
46,279,562,107,236,0.35,233,464,279,491,330,662,10
46,1465,559,130,354,-0.1,1422,402,1451,434,1517,706,11
46,1311,679,174,398,0.10,1363,501,1368,546,1307,857,12
46,332,353,145,194,2.49,356,303,321,293,355,426,13
47,897,335,159,410,1.93,1090,374,1052,365,726,255,0
47,490,105,145,274,1.49,365,73,385,75,592,50,1
47,807,562,185,344,2.04,863,688,904,656,684,475,2
47,344,676,162,277,0.36,369,804,299,768,330,556,3
47,1161,355,123,360,0.56,1248,209,1239,234,1084,463,4
47,1131,236,115,308,0.69,1222,127,1204,143,1040,314,5
47,1217,470,122,364,0.64,1338,354,1314,366,1148,579,6
47,953,112,125,321,1.23,806,149,856,130,1077,51,7
47,294,202,142,254,1.01,356,270,204,238,192,114,8
47,1042,191,127,295,0.87,1139,95,1110,109,934,248,9
47,279,563,106,236,0.35,235,465,279,493,326,662,10
47,1465,559,130,354,-0.1,1420,402,1450,433,1517,707,11
47,1311,679,174,399,0.10,1362,501,1368,547,1308,857,12
47,332,352,145,193,2.48,356,303,319,293,356,426,13
48,897,335,159,411,1.93,1087,379,1052,369,727,254,0
48,490,105,145,273,1.49,364,73,385,76,593,50,1
48,807,562,185,348,2.04,862,688,905,658,684,474,2
48,344,676,162,277,0.34,370,804,301,769,331,557,3
48,1161,355,124,360,0.56,1248,209,1239,234,1084,463,4
48,1132,236,115,306,0.68,1222,127,1204,142,1041,314,5
48,1217,472,122,365,0.63,1336,353,1314,366,1151,578,6
48,953,112,124,321,1.22,807,151,857,131,1077,51,7
48,294,204,141,256,1.01,357,273,203,240,193,114,8
48,1041,191,128,295,0.87,1138,94,1110,109,933,249,9
48,279,563,106,236,0.35,236,462,280,494,322,662,10
48,1465,559,131,355,-0.1,1418,402,1450,432,1517,707,11
48,1311,679,175,399,0.09,1363,501,1368,547,1308,857,12
48,331,352,145,194,2.49,356,303,320,293,355,426,13
49,897,335,159,411,1.93,1087,379,1051,369,727,254,0
49,490,105,145,274,1.49,365,73,385,75,592,51,1
49,808,562,183,352,2.06,865,689,906,661,683,473,2
49,345,676,163,277,0.34,370,805,301,769,331,557,3
49,1161,355,124,360,0.56,1248,209,1239,234,1084,463,4
49,1132,236,115,307,0.68,1220,126,1204,143,1040,314,5
49,1218,472,122,365,0.63,1336,353,1313,366,1150,579,6
49,953,112,124,321,1.23,808,154,859,131,1077,50,7
49,294,204,142,257,1.01,357,275,204,241,193,113,8
49,1041,191,128,297,0.87,1139,94,1110,109,932,251,9
49,279,563,107,236,0.35,237,461,282,493,318,662,10
49,1465,559,130,355,-0.1,1417,403,1450,432,1517,707,11
49,1311,679,174,399,0.10,1363,501,1368,546,1308,856,12
49,331,352,144,194,2.49,356,303,319,293,355,426,13
50,897,335,159,411,1.93,1087,379,1051,369,727,254,0
50,490,106,145,274,1.49,387,73,384,75,570,51,1
50,809,562,181,355,2.07,868,691,907,662,684,470,2
50,344,676,163,277,0.34,371,805,302,769,331,557,3
50,1161,355,123,360,0.56,1248,209,1239,233,1084,463,4
50,1132,236,115,307,0.68,1220,126,1204,142,1040,314,5
50,1218,472,122,365,0.63,1336,353,1313,366,1150,580,6
50,954,114,127,321,1.21,808,155,859,133,1077,49,7
50,293,205,140,257,1.00,357,276,203,241,193,114,8
50,1042,191,126,297,0.87,1140,95,1110,109,931,252,9
50,280,564,108,237,0.35,239,460,286,490,315,662,10
50,1464,559,131,356,-0.1,1413,404,1448,431,1518,708,11
50,1311,679,173,398,0.10,1363,501,1368,546,1308,856,12
50,332,352,144,195,2.49,356,303,318,293,355,426,13
51,897,335,159,411,1.93,1087,380,1051,369,727,254,0
51,490,106,145,274,1.49,365,73,384,76,592,51,1
51,811,561,177,361,2.10,875,693,910,663,685,467,2
51,344,676,163,277,0.36,369,804,299,768,330,556,3
51,1161,355,124,360,0.56,1248,209,1238,233,1083,463,4
51,1132,236,116,307,0.68,1220,126,1204,142,1040,314,5
51,1218,471,122,363,0.63,1336,352,1313,366,1148,581,6
51,954,114,123,320,1.21,810,157,859,134,1077,49,7
51,294,206,140,258,1.00,357,279,203,243,194,113,8
51,1039,188,121,299,0.82,1137,96,1110,107,936,252,9
51,279,565,111,236,0.34,242,459,290,492,309,662,10
51,1464,559,131,356,-0.1,1412,404,1448,431,1517,708,11
51,1311,679,174,398,0.10,1364,501,1368,546,1309,856,12
51,331,352,144,195,2.49,356,302,319,293,355,426,13
52,897,335,159,411,1.93,1087,380,1051,369,727,254,0
52,490,106,145,274,1.49,365,73,385,76,592,51,1
52,813,562,179,359,2.11,875,696,910,665,687,471,2
52,344,676,163,277,0.36,369,804,299,768,329,556,3
52,1161,355,124,360,0.56,1248,209,1238,233,1083,463,4
52,1132,235,115,306,0.68,1220,125,1204,142,1040,313,5
52,1218,471,122,363,0.63,1337,353,1314,366,1147,582,6
52,954,114,122,321,1.21,812,161,860,135,1077,49,7
52,293,206,141,258,1.00,357,279,203,244,193,113,8
52,1041,192,129,298,0.89,1141,96,1110,109,928,249,9
52,278,565,114,234,0.31,243,458,292,491,305,662,10
52,1464,559,131,356,-0.1,1412,404,1448,431,1517,709,11
52,1311,679,173,398,0.10,1365,501,1368,546,1309,856,12
52,331,352,144,195,2.49,355,302,319,293,355,426,13
53,897,335,159,411,1.93,1087,380,1051,368,727,254,0
53,490,106,145,274,1.49,369,73,384,76,588,51,1
53,815,563,178,366,2.12,882,699,914,667,686,471,2
53,344,676,163,277,0.34,371,805,301,769,331,557,3
53,1161,354,124,359,0.55,1248,208,1238,232,1083,464,4
53,1132,235,115,306,0.68,1220,125,1203,142,1040,313,5
53,1219,471,122,363,0.63,1337,352,1315,366,1147,583,6
53,955,115,121,320,1.18,812,162,861,136,1077,49,7
53,293,207,140,260,0.99,357,283,203,246,195,113,8
53,1040,188,119,299,0.82,1138,96,1111,108,935,250,9
53,279,565,113,235,0.30,241,458,286,490,304,663,10
53,1464,559,131,357,-0.1,1412,404,1448,432,1517,709,11
53,1311,679,173,397,0.10,1365,502,1368,546,1309,857,12
53,331,351,144,196,2.50,355,302,318,292,354,426,13
53,1273,540,104,308,0.47,1335,407,1330,439,1223,664,14
54,897,335,158,411,1.93,1088,380,1051,369,727,254,0
54,490,106,145,275,1.49,365,74,385,76,592,51,1
54,819,564,176,372,2.13,891,702,917,668,686,472,2
54,344,676,163,277,0.36,369,804,299,767,329,556,3
54,1161,354,124,360,0.55,1248,208,1238,232,1083,464,4
54,1132,235,115,306,0.68,1219,124,1203,141,1040,313,5
54,1219,471,121,362,0.63,1337,352,1314,366,1147,583,6
54,956,115,122,321,1.19,816,163,862,136,1079,46,7
54,293,208,141,261,0.98,356,284,203,246,195,113,8
54,1039,189,122,299,0.82,1137,96,1110,108,936,250,9
54,279,564,112,236,0.30,242,456,289,488,303,662,10
54,1465,560,131,357,-0.1,1412,404,1448,432,1518,709,11
54,1311,680,174,397,0.10,1364,502,1367,545,1308,858,12
54,331,351,143,195,2.50,355,302,318,293,355,426,13
54,1273,540,104,308,0.47,1335,407,1330,440,1222,665,14
55,897,335,159,411,1.93,1088,381,1051,369,727,254,0
55,490,106,145,275,1.49,369,73,385,76,588,51,1
55,820,565,176,379,2.14,895,706,921,670,687,469,2
55,345,676,163,277,0.34,371,804,301,768,330,557,3
55,1161,355,124,360,0.55,1248,208,1238,232,1084,464,4
55,1131,235,115,305,0.68,1219,125,1202,141,1041,312,5
55,1219,471,121,361,0.63,1336,353,1314,367,1148,583,6
55,956,116,121,322,1.18,817,166,864,137,1079,45,7
55,293,209,142,261,0.98,356,286,204,247,195,113,8
55,1039,188,121,300,0.82,1138,96,1111,108,936,250,9
55,279,563,111,239,0.31,241,454,284,486,304,663,10
55,1465,560,131,357,-0.1,1413,404,1448,432,1518,710,11
55,1311,680,173,398,0.09,1364,502,1367,545,1309,858,12
55,331,352,143,195,2.50,355,303,317,293,354,426,13
55,1273,541,104,310,0.47,1334,407,1330,440,1225,667,14
56,898,335,158,414,1.93,1089,381,1051,368,726,254,0
56,490,106,146,274,1.49,365,74,385,76,592,51,1
56,822,566,175,384,2.15,899,708,925,671,688,467,2
56,344,676,163,277,0.34,370,804,300,768,331,557,3
56,1161,354,124,360,0.55,1247,208,1238,232,1083,464,4
56,1131,235,116,305,0.69,1219,125,1202,141,1039,309,5
56,1219,471,122,362,0.63,1337,352,1313,367,1149,583,6
56,956,116,121,321,1.18,818,167,864,138,1078,45,7
56,292,210,142,263,0.98,357,288,203,248,195,113,8
56,1039,188,120,300,0.82,1137,96,1110,107,936,249,9
56,280,562,110,241,0.31,239,453,279,485,305,664,10
56,1465,560,131,357,-0.1,1414,405,1448,432,1518,710,11
56,1311,680,172,397,0.10,1363,502,1367,545,1308,858,12
56,331,352,143,194,2.50,356,303,318,293,354,426,13
56,1273,541,104,309,0.46,1335,407,1331,439,1226,667,14
57,897,335,158,414,1.93,1090,382,1051,368,725,255,0
57,490,106,145,274,1.49,366,73,386,75,591,51,1
57,824,566,172,387,2.15,906,711,928,669,688,468,2
57,345,676,163,277,0.34,370,804,301,768,331,557,3
57,1161,354,124,360,0.55,1247,208,1238,232,1083,464,4
57,1131,235,118,307,0.69,1219,124,1201,141,1039,308,5
57,1219,472,122,363,0.63,1337,353,1314,367,1150,583,6
57,957,116,121,321,1.18,819,168,865,139,1079,44,7
57,292,210,141,263,0.97,357,287,203,249,195,113,8
57,1038,188,120,300,0.82,1136,95,1110,108,938,250,9
57,279,561,109,243,0.31,239,451,278,484,306,664,10
57,1465,560,131,357,-0.1,1413,406,1448,433,1517,710,11
57,1311,680,173,398,0.09,1363,502,1366,545,1308,858,12
57,331,352,144,195,2.50,355,303,318,293,354,426,13
57,1272,542,106,313,0.46,1334,407,1331,439,1228,669,14
58,897,335,158,412,1.94,1088,381,1051,369,726,254,0
58,489,105,146,274,1.50,364,73,385,76,593,50,1
58,824,568,173,391,2.16,907,713,930,671,688,466,2
58,344,676,162,277,0.34,367,804,300,768,334,557,3
58,1160,355,124,360,0.56,1247,208,1237,233,1083,464,4
58,1132,235,118,306,0.69,1220,125,1201,141,1038,308,5
58,1219,474,123,366,0.63,1337,353,1314,367,1152,583,6
58,958,116,121,322,1.17,820,170,866,139,1079,44,7
58,292,211,140,265,0.97,351,288,203,249,202,113,8
58,1038,190,121,302,0.82,1136,96,1110,107,936,249,9
58,279,560,108,245,0.31,239,449,278,483,306,664,10
58,1465,561,131,356,-0.1,1414,405,1448,433,1516,710,11
58,1310,681,174,398,0.09,1365,503,1367,545,1308,858,12
58,331,352,144,195,2.50,355,303,318,293,353,426,13
58,1272,542,107,313,0.45,1336,406,1331,439,1228,669,14
59,897,335,158,412,1.93,1087,381,1051,369,727,254,0
59,489,105,146,274,1.50,364,73,385,76,593,51,1
59,827,568,170,396,2.16,915,714,934,671,688,466,2
59,344,676,162,277,0.34,368,804,301,768,334,557,3
59,1161,355,124,359,0.55,1247,208,1237,232,1083,465,4
59,1131,235,117,306,0.69,1220,125,1202,141,1038,309,5
59,1220,476,124,367,0.63,1337,355,1315,368,1153,583,6
59,959,117,121,320,1.17,822,170,867,140,1079,43,7
59,292,211,141,266,0.97,353,291,203,250,202,113,8
59,1037,190,122,301,0.81,1136,96,1110,107,937,249,9
59,279,559,108,247,0.31,239,448,277,483,308,664,10
59,1465,561,131,356,-0.1,1413,406,1448,433,1516,710,11
59,1310,681,172,398,0.09,1364,502,1367,545,1308,859,12
59,1273,542,107,312,0.45,1335,407,1331,440,1228,669,14
60,897,335,157,411,1.93,1087,381,1051,369,727,254,0
60,490,105,146,275,1.49,365,73,385,76,592,51,1
60,828,568,172,398,2.16,918,716,933,674,685,467,2
60,345,676,162,277,0.34,370,804,300,768,332,557,3
60,1161,354,124,358,0.55,1246,208,1236,232,1082,466,4
60,1131,234,116,305,0.69,1219,124,1202,142,1039,311,5
60,1220,476,124,367,0.63,1338,356,1316,369,1153,584,6
60,959,116,121,320,1.17,823,171,867,140,1079,43,7
60,292,211,142,267,0.98,357,292,203,251,198,113,8
60,1038,189,121,301,0.81,1137,95,1110,107,936,250,9
60,279,558,109,248,0.31,238,447,276,483,311,665,10
60,1465,561,132,356,-0.1,1413,407,1447,433,1516,710,11
60,1310,681,172,398,0.09,1362,502,1366,544,1308,860,12
60,1273,543,108,312,0.45,1334,407,1331,440,1229,670,14
61,897,335,157,413,1.92,1089,381,1051,369,726,255,0
61,490,105,146,276,1.49,365,73,385,76,593,52,1
61,830,566,167,402,2.17,928,716,936,672,684,468,2
61,345,676,162,277,0.34,370,804,300,768,332,557,3
61,1161,354,125,358,0.55,1245,208,1236,232,1082,466,4
61,1131,234,116,306,0.68,1218,124,1202,141,1039,313,5
61,1221,475,124,367,0.63,1338,355,1316,368,1152,584,6
61,959,116,120,321,1.17,823,172,868,140,1080,43,7
61,292,212,142,266,0.98,357,294,203,252,198,113,8
61,1038,189,121,302,0.81,1137,95,1110,107,936,251,9
61,279,558,108,249,0.31,237,446,276,482,312,665,10
61,1465,561,132,357,-0.1,1409,408,1446,433,1516,711,11
61,1310,682,173,397,0.10,1361,503,1366,544,1307,860,12
61,1273,543,108,312,0.45,1334,407,1331,440,1229,670,14
62,897,334,157,414,1.92,1089,381,1051,369,726,255,0
62,490,105,147,276,1.50,363,74,385,76,594,51,1
62,832,565,166,406,2.18,935,715,938,672,682,469,2
62,344,676,162,277,0.34,369,804,300,768,333,557,3
62,1161,354,125,357,0.55,1245,208,1236,232,1082,467,4
62,1131,234,116,307,0.68,1219,124,1201,142,1040,314,5
62,1221,476,124,367,0.63,1338,355,1316,369,1152,584,6
62,959,117,119,321,1.17,824,174,868,141,1080,43,7
62,292,212,142,266,0.99,357,296,204,253,201,113,8
62,1038,189,121,302,0.81,1136,95,1109,107,938,254,9
62,279,557,109,250,0.32,236,444,276,483,313,665,10
62,1465,562,131,356,-0.1,1410,409,1446,434,1515,711,11
62,1310,682,174,399,0.08,1360,503,1366,544,1308,861,12
63,897,334,157,412,1.93,1088,380,1051,369,727,254,0
63,490,105,146,277,1.50,363,74,385,76,595,52,1
63,832,565,164,410,2.18,939,716,941,672,682,464,2
63,344,676,162,277,0.34,369,804,300,768,332,557,3
63,1161,354,125,358,0.54,1245,208,1236,232,1082,467,4
63,1131,234,116,307,0.68,1219,124,1201,142,1039,315,5
63,1221,476,124,367,0.63,1338,355,1316,369,1153,584,6
63,959,117,119,321,1.17,825,175,868,142,1080,43,7
63,292,212,142,266,0.99,357,297,204,254,201,113,8
63,1038,189,122,301,0.80,1136,95,1110,107,939,254,9
63,279,556,108,253,0.32,236,445,278,484,315,664,10
63,1465,562,131,356,-0.1,1409,410,1446,434,1515,711,11
63,1311,684,181,403,0.05,1359,503,1366,546,1310,862,12
63,331,352,145,194,2.48,355,303,315,293,352,426,13
64,897,335,158,412,1.93,1088,380,1051,369,727,254,0
64,491,105,147,278,1.49,363,74,385,76,595,52,1
64,832,565,160,412,2.19,944,715,944,669,684,459,2
64,344,676,162,277,0.34,370,804,300,768,332,557,3
64,1161,354,125,358,0.54,1245,208,1236,232,1082,468,4
64,1131,235,116,306,0.68,1220,126,1201,142,1038,313,5
64,1222,476,124,365,0.64,1339,356,1317,369,1151,584,6
64,959,117,119,321,1.17,825,176,869,142,1081,43,7
64,292,212,143,265,0.99,357,298,204,254,202,113,8
64,1038,190,122,302,0.79,1136,95,1110,106,939,254,9
64,280,556,109,253,0.32,235,444,279,483,316,664,10
64,1464,562,132,358,-0.1,1407,410,1446,433,1515,712,11
64,1311,685,181,401,0.05,1361,504,1367,547,1308,863,12
64,331,352,146,194,2.49,356,303,317,293,353,427,13
65,897,335,158,412,1.93,1088,381,1052,369,727,254,0
65,491,105,147,278,1.50,363,74,386,76,595,52,1
65,832,566,158,412,2.19,947,713,947,668,685,461,2
65,344,676,162,277,0.34,369,804,300,768,332,557,3
65,1161,354,125,358,0.54,1244,208,1235,232,1082,467,4
65,1131,234,116,306,0.68,1219,126,1201,142,1038,313,5
65,1222,477,124,366,0.64,1339,356,1317,369,1152,584,6
65,960,118,118,320,1.16,826,177,869,143,1080,42,7
65,292,213,143,266,1.00,357,299,204,254,201,113,8
65,1039,190,122,301,0.79,1136,95,1110,106,939,252,9
65,280,555,110,253,0.31,234,443,278,483,317,663,10
65,1464,563,132,358,-0.1,1408,411,1446,434,1516,712,11
65,1311,685,179,400,0.06,1361,505,1367,547,1305,863,12
65,331,352,146,193,2.49,357,304,319,293,354,426,13
66,897,335,158,412,1.93,1088,381,1051,369,727,254,0
66,490,105,147,278,1.50,363,74,386,76,595,52,1
66,833,565,158,412,2.19,951,712,948,667,684,461,2
66,344,676,162,276,0.34,369,803,300,768,332,557,3
