frame,xc,yc,width,height,theta,no_x,no_y,ne_x,ne_y,ta_x,ta_y
68,865.37134,68.731674,138.30774,159.10149,1.569226,814.8999,66.99732,852.81213,77.69031,851.73724,2.686498
69,489.7949,717.59564,201.86469,391.00232,-0.03175627,424.75012,890.6758,512.8254,871.33215,554.7816,549.2133
69,1097.6858,673.88513,187.64832,442.26367,0.03686663,1062.496,881.37537,1095.0624,852.45746,1137.1934,479.93945
69,334.09583,720.45483,161.0615,398.08136,-0.034602467,283.32248,905.02344,342.84003,865.8227,360.9767,543.24335
70,489.50116,717.9441,201.64145,391.72797,-0.029878076,425.00372,891.5839,512.77155,871.5187,553.9982,549.2275
70,1097.614,673.7118,187.64117,441.30194,0.03927204,1062.261,880.5838,1094.6179,852.2726,1137.4427,479.95663
70,333.92603,720.7318,161.40092,398.69464,-0.031607017,283.52097,906.1561,343.4176,866.8858,361.3882,543.1239
71,489.48956,718.317,201.31494,392.3238,-0.026666708,425.2281,892.95404,511.372,872.1654,553.2481,548.9766
71,1100.2281,674.70306,185.09808,441.92725,0.032390945,1062.4352,882.1114,1096.4377,851.75854,1137.464,481.33435
71,334.14087,719.2613,160.70601,396.0974,-0.03941328,282.84436,902.0115,342.46606,861.7112,362.03638,543.2391
72,489.43457,718.1456,201.32846,391.79352,-0.026120318,425.0377,892.9326,510.79617,872.2362,552.8577,549.07733
72,1100.5592,675.3773,185.13062,443.2304,0.027175864,1059.3231,884.0616,1094.6661,851.78235,1136.7521,481.84558
72,334.18628,719.20233,160.76485,395.92456,-0.0390714,282.9628,901.67285,342.50745,861.4381,362.23825,543.2347
73,489.49274,717.94086,201.0037,391.31055,-0.027246175,424.90488,892.69464,510.42288,872.14215,552.80396,548.9646
73,1100.1018,676.02954,186.64368,445.63434,0.024765193,1057.792,887.662,1093.7477,854.3707,1136.9579,480.82388
73,334.306,718.599,160.64282,394.63928,-0.04016761,282.7868,899.82007,342.06534,860.3681,361.8352,543.3184
74,489.6313,717.8562,200.85938,391.24652,-0.029500118,425.00906,891.0165,510.74823,871.8392,553.2788,548.97565
74,1100.1216,676.86035,187.21344,447.1042,0.022379503,1056.6714,889.1973,1093.3445,855.09753,1136.5348,480.89957
74,334.3158,718.42633,160.74223,394.09717,-0.039797954,282.68204,899.1327,341.95874,860.3581,361.7254,543.3704
75,489.70132,718.2549,201.33783,391.9743,-0.028788842,425.3854,891.19464,511.2954,872.098,553.6751,549.1228
75,1099.9703,677.0694,187.70831,447.22995,0.020273486,1056.0394,889.9753,1091.992,856.54004,1136.3014,481.1003
75,334.26968,718.1957,160.31618,393.65533,-0.04078135,282.70953,898.56525,341.7876,859.624,361.58005,543.3843
76,489.1935,717.82855,201.77997,390.69458,-0.024953863,424.96228,893.2007,510.02225,871.47974,552.77704,549.1638
76,1099.9982,676.9463,187.83887,446.85614,0.018705785,1055.0659,889.80963,1091.081,856.763,1136.0433,481.04816
76,334.27933,718.7843,160.8256,394.71417,-0.036993273,282.94168,899.98663,342.12747,860.7902,362.0611,543.3963
77,488.836,717.56635,203.02853,390.37744,-0.020039594,425.50464,893.4104,510.00787,870.2002,555.71606,548.98486
77,1100.0957,677.1752,187.25507,447.1804,0.01978094,1056.6163,889.94135,1092.4553,856.55414,1136.1481,481.08
77,334.14746,719.28827,161.1556,395.71387,-0.033519115,283.15436,901.4924,342.28458,861.88654,361.45328,543.3102
78,489.39328,718.6765,203.43097,393.10248,-0.021122955,426.47278,892.4042,510.48883,871.35754,556.5563,549.1093
78,1100.2467,677.83923,186.96295,448.39386,0.020948224,1056.8365,891.0859,1092.5321,858.10315,1136.3403,480.9287
78,334.07385,719.16516,160.4099,395.4359,-0.03522254,283.16357,901.25104,342.27454,861.51953,361.3686,543.2077
79,489.2838,718.61285,202.40552,392.5752,-0.024844931,425.16736,892.66364,510.22534,872.3808,554.20276,549.2283
79,1100.1443,678.0132,186.58801,448.6369,0.023344994,1058.2151,890.8376,1093.5778,857.71136,1136.671,480.8877
79,334.2068,719.19666,161.25345,395.9887,-0.035031203,283.10544,901.6251,342.4568,861.9389,361.52252,543.0778
80,489.26746,718.52484,202.25818,392.11804,-0.025192734,424.5443,892.97253,508.64343,872.17053,553.0188,549.23584
80,1100.346,678.61255,186.89801,449.93808,0.020905169,1056.3987,892.19086,1092.629,857.6419,1136.3823,481.01657
80,334.18628,719.0405,161.15387,395.5442,-0.035556242,283.02762,901.18134,342.41327,861.6631,361.1153,543.1403
81,489.11923,718.3749,203.12567,391.63916,-0.020729102,423.42712,895.4446,507.27258,873.211,551.10394,549.2586
81,1100.189,678.57324,186.79053,449.65887,0.02162989,1057.5654,891.36316,1093.9907,856.3548,1136.7606,480.98694
81,334.21268,718.7748,161.24036,395.0816,-0.036611445,283.066,900.55255,342.18488,860.95935,360.7757,543.1546
82,1099.9772,678.6292,186.8606,449.58694,0.022470664,1058.8945,890.83435,1095.5403,855.8969,1137.1553,480.86502
82,488.76306,718.6819,202.5057,392.57098,-0.020551836,423.59085,897.9151,506.77325,874.1879,549.9696,548.82947
82,334.28998,719.14435,160.98537,395.92627,-0.038262397,283.17892,901.835,342.18478,861.2519,360.58878,543.10645
83,492.76343,718.7313,209.5044,393.36285,-0.019365873,422.60574,897.4672,509.26447,875.43317,559.6314,548.88153
83,1100.1919,678.7626,186.11365,449.69672,0.021994064,1058.0328,890.83234,1094.8324,855.8118,1137.017,480.7815
83,334.4592,718.44214,161.61047,394.47614,-0.035985827,283.39377,899.5399,341.83905,860.3751,360.95654,543.15436
84,1100.1573,678.6567,186.24457,449.51758,0.021961391,1057.763,890.5714,1094.6685,855.62195,1137.1028,480.62198
84,492.438,718.8608,209.57608,394.0619,-0.017884847,422.29565,898.7122,508.86612,876.1216,557.9536,548.45404
84,334.4654,717.4325,161.74944,392.57013,-0.036165193,283.10632,896.8335,341.9217,859.12054,361.18436,543.12085
85,1100.0642,678.8423,186.4989,449.76254,0.021396136,1057.8792,890.9286,1094.6124,855.9156,1136.9717,480.65402
85,492.11493,718.6165,209.28867,393.3838,-0.01571389,422.11227,899.3407,509.37582,876.2136,558.72125,548.4915
85,334.53662,717.70337,161.62364,392.977,-0.036451086,283.05283,897.66895,342.098,859.4682,361.36725,543.1899
86,492.21863,718.7654,209.83508,394.17914,-0.013725725,422.09537,900.3223,509.2341,876.7269,558.59094,548.2938
86,1100.1056,678.9418,186.91113,449.83514,0.018816821,1056.2408,891.74066,1093.0712,857.227,1136.4233,480.9197
86,334.49167,718.7181,161.38503,395.00305,-0.0350258,283.2823,900.45264,342.57394,861.0848,361.5916,543.08124
87,492.45618,718.93384,210.31107,394.3568,-0.011788622,421.52408,900.673,510.82983,876.65485,561.5892,548.59717
87,1100.1194,678.8797,186.94232,449.77527,0.018786162,1055.5682,891.92413,1092.1375,857.81757,1136.269,480.97052
87,334.51428,719.8982,161.08696,397.1983,-0.035314392,283.40585,903.9651,342.73477,863.18866,361.21286,543.1612
88,1099.6925,678.4266,187.40619,448.79758,0.019825598,1056.5236,890.477,1093.6102,856.75854,1136.7893,480.75198
88,491.81757,719.1244,209.11606,394.83936,-0.011102215,421.845,901.76624,509.30917,877.2822,560.24744,548.22284
88,334.44525,719.8507,160.8805,396.95636,-0.035972275,283.32016,903.83575,342.54663,862.93097,361.15448,543.1574
89,1099.9146,678.55396,187.14856,448.81995,0.018143864,1054.7816,890.87317,1091.929,857.7639,1136.0947,480.90466
89,491.73224,719.4158,208.95386,395.39655,-0.01032162,421.85132,902.0038,509.25937,877.2285,560.127,548.2827
89,334.54138,719.9619,161.27522,397.0041,-0.034700826,283.25055,903.96875,342.75696,863.10254,360.85428,543.33746
90,491.70383,719.74976,208.43939,396.32013,-0.012050993,421.8617,902.54645,509.40298,877.5268,559.6146,548.26434
90,1099.92,678.6461,187.52472,448.82776,0.016661227,1053.5209,891.8781,1090.0753,859.6594,1135.5936,481.25406
90,334.58777,720.1963,160.89331,397.26324,-0.034890067,283.17932,904.6221,343.02585,863.56903,361.24017,543.42676
90,867.1935,69.7133,139.62671,158.1063,1.576142,824.9431,64.95326,844.4351,67.59127,846.0024,0.9698134
91,491.7564,719.7974,208.89474,396.5979,-0.011977265,421.74084,902.8487,511.20273,877.6426,560.37726,548.28644
91,1100.045,678.7837,187.45099,448.87592,0.01686659,1053.1376,892.2796,1089.5317,860.25995,1135.5903,481.41882
91,334.44147,720.6535,160.62459,398.06396,-0.033879086,283.43542,906.1297,343.28705,864.5302,360.79138,543.4441
91,867.5812,69.69293,139.47955,157.97054,1.5840715,831.4317,63.67306,843.28015,68.072365,840.5224,1.183496
92,491.42493,719.69037,208.51767,396.73108,-0.012691885,421.68945,903.45074,510.7958,877.6114,559.9608,548.121
92,1100.0637,678.8829,187.5647,449.05453,0.01644349,1051.9349,892.2829,1089.0089,860.5099,1135.5397,481.36398
92,867.64716,70.01174,140.0354,157.6044,1.5864887,844.47424,62.5457,842.2693,68.08384,829.19806,1.2547349
92,334.3517,720.287,160.24579,397.20032,-0.036335822,283.33627,904.97217,343.014,863.3339,361.16916,543.5032
93,490.80783,719.8409,207.40814,396.8894,-0.012772967,421.7017,904.0177,508.979,878.4727,555.04346,548.17584
93,1100.0886,679.0023,187.47662,449.36768,0.016191175,1051.6837,892.7962,1088.2186,861.0479,1135.2686,481.43964
93,867.8412,70.6146,141.31146,157.19743,1.58254,841.3977,63.075993,840.8939,69.607704,834.58044,1.2277384
93,334.20392,719.8597,160.78583,396.2893,-0.03461156,283.58478,903.4549,342.9597,863.0079,360.40787,543.33575
94,1099.8884,678.8496,187.74469,448.75064,0.016432231,1051.5791,892.30634,1088.4792,861.1722,1135.4774,481.44885
94,489.7923,719.848,205.93686,396.87677,-0.013449021,421.53137,905.0119,507.59006,878.0715,552.87897,548.1119
94,867.7325,70.952484,141.99744,157.54935,1.5817825,838.73004,63.691807,840.86914,69.9538,836.03253,1.3885789
94,334.15454,719.96387,160.73409,396.58942,-0.033423208,283.49915,903.82666,342.70837,863.2719,360.7919,543.21814
95,1100.0159,678.838,187.40472,448.52493,0.015977066,1051.6173,892.0907,1088.8131,860.38794,1135.463,481.5219
95,488.83624,719.57764,204.38742,396.8719,-0.01457344,421.26096,905.714,505.56732,878.726,549.73035,547.3857
95,867.874,70.652405,141.36963,157.48332,1.5840111,833.48474,62.71816,840.5568,69.88064,841.9905,1.3174572
95,334.2423,718.9209,160.78394,394.65253,-0.034921393,283.1919,900.8234,341.82077,861.266,360.24667,543.34094
96,1099.9916,678.691,186.99176,448.03323,0.016560031,1051.9526,891.7463,1088.8102,859.8918,1135.6136,481.67734
96,868.04175,70.584274,141.17029,157.43437,1.5883842,833.04346,61.614304,839.9155,69.57829,843.36584,1.4944586
96,488.64987,719.6843,202.94879,397.05237,-0.014494149,420.66922,906.28986,505.75626,881.22687,547.22437,547.62946
96,334.34744,718.4475,161.03094,393.86957,-0.036935534,283.35077,899.72546,341.2682,859.7281,360.28326,543.3281
97,1100.0487,678.7949,186.9226,448.11597,0.01692592,1052.7238,892.03357,1089.3002,860.3721,1135.4164,481.83902
97,488.83362,719.42535,203.45175,396.68604,-0.013967652,420.8568,905.5435,505.3341,879.69794,549.45514,547.31396
97,868.0138,70.51202,141.03802,157.2234,1.5822366,841.0957,61.38174,840.62286,69.32769,834.3575,1.4660054
97,334.41025,718.4729,160.94336,393.90436,-0.038172778,283.255,899.7098,341.18912,859.84076,360.17813,543.2441
98,1100.2449,678.8699,186.65027,448.12433,0.01754988,1053.1122,892.32416,1089.3628,860.24835,1135.3707,482.09912
98,488.58655,719.394,203.94836,397.8219,-0.01310373,420.98453,906.77454,504.27194,881.61694,544.60657,546.45703
98,867.94745,70.57083,141.23999,156.87727,1.587201,840.1317,61.78191,841.03143,69.97726,835.88806,1.4765968
98,334.4717,717.7496,161.29082,392.14807,-0.036774192,282.9774,897.6754,340.6543,858.64264,360.16663,543.4909
99,1100.3591,678.8093,186.40845,447.80844,0.01747447,1053.3455,892.33813,1089.3153,860.24036,1135.1647,482.38852
99,489.32208,719.3031,205.04819,398.0219,-0.012852172,421.13358,906.7054,504.7903,881.1804,546.7828,546.3576
99,868.44556,70.40894,140.86493,156.31546,1.5912182,840.3801,61.17529,841.3663,69.92511,837.1371,1.3928751
99,334.54355,716.43384,161.24756,389.3487,-0.036837216,282.71933,894.1971,340.1097,857.56995,360.22266,543.5952
100,1100.137,678.959,186.82239,448.07422,0.016767079,1053.2067,892.3455,1089.3915,860.1883,1135.11,482.4206
100,488.5982,719.1002,203.46677,398.23383,-0.015508281,421.2057,906.70966,502.104,882.25543,538.6856,545.9369
100,334.48358,717.11304,161.48148,391.08594,-0.03523761,283.0405,896.0857,340.2141,858.1366,360.30066,543.3789
100,868.3341,70.004524,140.07355,156.39102,1.5840799,829.1936,62.196716,841.9867,70.09643,849.61176,1.2491949
101,1100.2732,678.80896,186.74481,447.76434,0.016359782,1053.2015,892.4759,1088.7678,860.12854,1134.6881,482.70016
101,488.737,719.1068,203.76901,398.37915,-0.014165266,421.53104,906.9079,502.5212,882.0496,539.2761,545.86914
101,867.901,70.07225,140.09198,156.90544,1.5899199,840.9529,60.564735,841.5212,69.0301,836.5269,1.1233518
101,334.52686,717.99255,162.19623,392.99078,-0.03224383,283.2086,898.44,340.4761,859.7707,360.24402,543.2833
102,1100.5243,678.7531,185.89746,447.53995,0.017103601,1054.386,892.32526,1089.4558,859.64105,1134.5715,482.80627
102,488.54626,719.1024,203.12952,398.65912,-0.015262167,421.3456,906.6968,501.29843,881.44696,538.58795,545.7444
102,867.45215,70.2111,140.39948,157.47145,1.5876454,838.8121,60.55626,840.5531,70.140274,838.2183,1.1006466
102,334.6613,718.67566,162.43098,394.58344,-0.03223841,283.23132,900.3288,340.62988,860.5335,360.35648,543.33435
103,1100.5383,678.8869,186.50476,448.33694,0.016075054,1053.5117,892.9964,1088.7838,860.0563,1134.536,482.74033
103,867.21344,70.27066,140.54504,157.59438,1.5864711,848.9517,59.935135,840.88477,69.53834,827.0167,1.0028778
103,487.90448,719.05566,202.228,398.65082,-0.014746918,422.0293,906.4553,500.35696,880.78326,535.94763,545.62195
103,334.63007,719.6218,162.03044,396.33563,-0.030835688,283.4708,903.0329,341.14725,861.96704,360.39493,543.4335
104,1100.4819,678.9617,186.2528,448.40546,0.01616133,1052.7025,893.0183,1087.7112,859.94214,1134.5397,482.7873
104,486.75574,719.1061,200.63986,398.18738,-0.01315554,421.75974,906.658,500.5693,880.1933,537.6787,545.60175
104,867.27673,70.23526,140.48065,157.529,1.5839305,849.5453,60.041676,841.0223,69.39598,826.04987,1.0817438
104,334.5479,719.96387,162.4769,396.99072,-0.028681781,283.73178,903.8795,341.41177,862.4435,360.29123,543.33923
105,1100.2789,678.9632,187.06866,448.4935,0.015453971,1052.1248,893.23303,1087.4802,859.9989,1134.6501,482.75995
105,867.32776,70.66312,141.39514,157.39935,1.5872493,842.90393,60.81755,839.87067,70.856155,832.6255,1.0873548
105,487.1728,719.09607,202.16568,398.53387,-0.010292061,421.5578,907.55615,500.7266,880.9789,539.35266,545.3766
105,334.47577,719.82446,162.56938,396.89313,-0.028722433,283.64966,903.6111,341.24918,862.159,359.72488,543.27686
106,1100.3606,679.49243,186.70013,449.4238,0.0157343,1052.5239,893.95685,1087.7057,859.5857,1134.5992,482.7544
106,867.3675,70.9407,141.90417,157.60643,1.5928078,833.76746,62.01808,839.2361,71.59841,841.1445,1.1397619
106,487.1792,719.16833,202.82947,399.1435,-0.008936641,421.51477,908.1455,501.59555,880.9018,541.67303,545.17065
106,334.42477,719.641,162.20613,396.45758,-0.029946838,283.56702,903.0287,340.95984,861.8149,359.2046,543.2998
107,1100.4911,680.2591,186.48138,450.80557,0.015902136,1052.6221,895.1654,1088.0239,859.9444,1134.764,482.72687
107,867.3087,70.6338,141.34589,158.35542,1.5889637,818.1973,63.88956,840.392,71.60492,855.79504,0.9275383
107,485.47653,719.3435,200.90741,399.21808,-0.007366909,421.30685,908.9739,500.2453,881.31995,539.0359,544.97473
107,334.2622,719.476,162.03049,396.2339,-0.030114576,283.67056,902.77625,340.87372,861.7005,358.87622,543.1492
108,1100.2966,681.47235,187.39001,453.14725,0.015445572,1052.1852,897.4983,1086.9026,861.79236,1134.433,482.97253
108,867.7025,70.528885,141.20886,157.6047,1.5860301,810.11755,64.435036,840.78284,71.11753,866.4236,0.8998037
108,485.62988,719.4421,200.74539,398.91248,-0.0069680824,421.5113,908.9483,501.2089,881.0319,540.6227,545.1642
108,334.3887,719.4553,162.6898,396.4732,-0.030494038,283.87784,902.91846,340.94708,861.9538,358.73044,543.07916
109,1100.2876,681.8729,187.16852,453.95697,0.01624973,1053.44,897.9504,1088.3566,861.2204,1134.5255,482.89093
109,867.6511,70.6358,141.4477,157.84712,1.5831114,809.3928,65.42847,841.5142,71.34331,866.7355,1.0379585
109,485.47156,719.58875,200.17532,399.49042,-0.0077105537,421.44128,909.3896,501.3484,882.08124,539.6345,545.2362
109,334.3324,720.14,163.12555,398.0688,-0.027970426,284.30948,905.06934,341.24658,863.6226,358.79108,542.9426
110,1100.4119,682.1112,186.79138,454.57993,0.016690472,1054.0989,898.27344,1089.3384,860.7265,1134.6255,482.76382
110,867.38885,70.82805,141.87964,157.76096,1.5806843,812.5887,65.60082,841.3401,71.5227,862.4479,0.9968344
110,485.33698,719.8525,199.79996,399.78223,-0.0072263805,421.39838,909.979,501.135,883.79767,538.2172,545.4266
110,334.33575,720.0477,162.87804,397.89703,-0.028536972,284.17538,904.7762,341.1765,863.22156,358.69174,542.91425
111,1100.469,682.45166,186.75739,455.28906,0.017081112,1054.1783,898.9056,1089.8972,860.17664,1134.8422,482.7907
111,867.05914,71.298386,142.80371,158.04967,1.5801011,815.73834,66.430756,840.9834,72.292854,858.18524,1.2269636
111,484.80334,719.9073,198.604,399.48694,-0.0075054797,421.3938,909.9224,500.9125,883.6748,537.7004,545.64844
111,334.35458,719.83246,162.67262,397.1892,-0.029191557,284.143,903.6888,340.9536,862.5227,358.47314,543.06
112,1100.4873,682.01465,186.50403,454.31778,0.0177694,1054.9017,898.00757,1090.5845,859.7898,1134.8822,482.78558
112,866.8903,71.16636,142.53735,157.9879,1.5809027,822.244,66.78116,841.61316,71.78069,850.46857,1.3293633
112,484.8147,719.798,198.04236,399.14697,-0.007973577,421.58096,909.4669,500.65036,883.00446,537.77985,545.72845
112,334.16827,720.44684,162.61067,398.4093,-0.028172525,284.66113,905.62115,341.4203,863.84106,359.04648,542.91144
113,1100.4354,681.9215,186.6076,454.0944,0.017381303,1054.6726,897.75433,1090.4482,860.0264,1134.8741,482.7904
113,866.68506,71.14301,142.41595,157.81366,1.5827007,820.8102,66.48493,841.36163,71.362076,851.7743,1.4934028
113,483.50116,719.3216,192.75632,399.39075,-0.018094676,421.73486,909.4607,499.29327,885.0028,531.86505,545.56946
113,334.12958,720.15753,162.68253,398.05444,-0.029592294,284.60205,904.74396,341.16855,862.9909,359.06558,542.804
114,1100.4001,681.303,186.86218,452.6923,0.016467104,1053.6177,897.09644,1088.1879,861.3794,1134.559,482.96442
114,866.5387,70.68572,141.51337,157.60251,1.5820911,825.5428,66.485245,842.1947,71.09184,846.9509,1.1645052
114,483.55426,719.72705,195.69962,398.8723,-0.008636906,422.0798,909.2119,498.6474,883.0029,534.0748,545.32635
114,334.2223,720.0307,163.40363,397.6339,-0.02846679,284.70944,903.9801,340.89502,862.60754,358.6098,542.9307
115,1100.488,681.1069,186.83044,452.11484,0.016366763,1053.7122,896.7744,1088.1191,861.4982,1134.5299,483.2045
115,866.7451,71.405334,142.97638,157.63786,1.5838705,823.595,67.79752,841.3143,73.109474,850.6621,1.4627235
115,483.62347,719.8641,196.01254,398.4181,-0.008751578,422.0991,909.00586,498.85165,882.81537,533.8137,545.54584
115,334.24658,720.21985,163.76135,397.66376,-0.026086502,284.65796,904.19324,341.10065,863.32166,358.0478,543.0718
116,1100.3092,680.65515,186.8664,450.9793,0.015589857,1053.2073,895.66254,1088.2604,860.56836,1134.6305,483.12766
116,867.5693,70.6579,141.42908,156.11372,1.5980971,825.773,63.873753,839.7444,71.939735,852.1927,1.3603287
116,483.09518,719.82605,196.41779,398.0041,-0.0066874083,422.3444,909.1578,497.87485,883.1184,532.4256,545.3021
116,334.0352,720.79834,163.71495,398.82318,-0.023119288,285.23932,906.25183,341.85498,865.1376,358.16647,543.0151
117,1100.3177,680.42664,186.53174,450.41693,0.015909296,1053.45,894.9886,1088.6036,860.06696,1134.5635,483.10617
117,867.28015,71.28175,142.50092,156.51709,1.6030933,844.1895,61.12277,838.0122,71.71906,833.017,1.7544755
117,483.0523,719.9361,196.6919,397.67065,-0.0058370274,422.4667,909.1508,498.08545,882.7402,532.8551,545.5041
117,333.8896,720.58496,163.30406,398.50964,-0.024196416,285.37463,905.8894,341.92422,864.8847,358.13037,543.00476
118,1100.3442,680.35974,186.57654,450.19266,0.016190778,1053.3912,894.9682,1088.6257,860.66846,1134.558,483.2104
118,866.6495,72.67399,145.29395,157.69872,1.600897,834.67065,61.75501,836.98645,73.09673,842.78625,1.4388598
118,483.24237,720.14087,196.87537,397.80017,-0.005369154,422.48306,909.41583,499.10995,882.3027,534.79645,545.6575
118,333.788,720.92773,163.57036,398.68958,-0.022841338,285.5629,906.7425,342.1497,866.0559,358.12985,543.1381
119,1100.4443,680.29553,185.90588,449.8994,0.017359728,1053.73,894.5949,1088.9484,860.7108,1134.5605,483.27924
119,865.8556,73.065956,146.07428,158.7979,1.5905919,833.7566,62.9391,837.4136,73.79577,841.4019,1.3503433
119,483.53137,720.18256,197.5781,397.56458,-0.00484803,422.54825,909.48413,499.5487,882.28625,535.96606,545.7125
119,333.82544,721.10535,163.7883,398.99268,-0.021028316,285.51498,907.2444,342.4016,867.33,357.77054,543.1152
120,1100.4592,680.10297,185.72815,449.52182,0.017384786,1054.1599,894.2753,1089.1367,860.5626,1134.5576,483.32483
120,866.12244,72.67936,145.24622,158.34088,1.6023769,840.77325,60.690628,836.7469,72.285416,834.26245,1.2442315
120,483.76492,720.18695,197.94025,397.61572,-0.0050911335,422.6471,909.5873,500.36627,882.28534,537.40753,545.6529
120,333.8717,720.6304,163.00342,398.0135,-0.025468655,284.93292,905.7407,341.96375,865.88934,358.0479,543.15967
121,865.51514,73.13971,146.2749,159.43398,1.6029384,837.44604,58.331833,835.03516,73.29341,833.81195,1.5876598
121,1100.0286,680.4164,185.58105,449.45212,0.020194188,1057.2354,893.8363,1092.2296,859.78687,1134.3406,483.656
121,483.60358,719.8347,197.25073,397.50482,-0.0045482963,423.04587,909.37396,498.85046,882.76666,534.4115,545.0198
121,334.12155,719.72546,164.43196,395.68762,-0.027237983,284.58606,902.4916,342.1763,863.0891,357.93668,543.206
122,865.53326,73.23601,146.47339,159.63872,1.6025811,834.7605,58.549133,835.0277,73.00135,836.23663,1.6735762
122,1100.0621,680.4071,185.42914,449.48132,0.02058434,1057.3212,893.795,1092.2089,859.7707,1134.4044,483.67517
122,483.61975,719.78723,197.27286,397.4964,-0.004423604,423.01764,909.26636,498.78198,882.60077,534.56647,545.0181
122,334.13263,720.3274,164.68002,396.66418,-0.0263985,284.95547,904.12994,342.8517,864.2915,357.97708,543.19574
123,865.7109,73.557816,147.11511,159.27116,1.6050767,833.4061,59.111782,834.0741,74.272705,838.43976,1.6217067
123,1100.0764,680.58264,185.57239,449.74286,0.02020998,1057.2712,894.2478,1092.0568,859.9986,1134.2352,483.82486
123,483.66882,719.79663,197.24207,397.38763,-0.0042888178,423.06464,909.17834,498.8002,882.4713,534.4371,545.0809
123,334.22394,719.65027,165.08997,394.64703,-0.026015012,284.9783,901.5853,342.68277,863.5399,357.76202,543.53973
124,1100.1842,680.7831,185.42743,449.8841,0.019962283,1056.7565,894.65125,1091.5187,860.3231,1134.0428,483.95602
124,865.48914,73.52879,147.07599,159.39676,1.601435,835.17737,60.60951,835.1286,74.91166,835.25226,1.5713695
124,483.48276,719.8024,196.6745,397.59912,-0.004700281,423.14633,909.2676,498.33148,882.4481,533.05255,544.9369
124,334.29623,720.38916,166.43958,395.76422,-0.023722438,284.9694,903.12744,343.14236,865.44727,357.4768,543.8618
125,1100.166,680.8175,185.4065,449.65842,0.019768393,1056.667,894.51434,1091.5093,860.65155,1133.9816,484.07587
125,865.7103,73.30689,146.64453,159.09412,1.6111157,835.99225,60.828125,835.13556,75.60517,835.9363,1.5744438
125,483.4052,719.7175,195.95908,397.55267,-0.0054567307,423.27972,908.9121,498.13745,882.063,532.0703,544.89667
125,334.35132,719.4954,166.9877,394.04443,-0.023197338,284.52606,900.49426,342.77896,863.95416,356.5359,543.89966
126,1100.1569,681.3026,185.56073,450.76404,0.019286627,1056.321,895.46375,1091.1248,861.3307,1133.8562,484.05313
126,865.4363,73.246506,146.65826,159.62292,1.6028693,835.44116,61.43095,835.1989,75.45685,833.9271,1.4807342
126,484.03644,719.76044,197.24026,397.63696,-0.0051685977,422.92383,909.131,499.31976,882.0316,534.4306,545.0892
126,334.207,718.57764,166.44139,391.85547,-0.025024977,283.93277,898.02814,342.0151,862.7389,355.85263,544.05237
127,1100.0887,681.34863,185.72406,450.8222,0.01903873,1056.2094,895.4399,1090.9841,861.9336,1133.8218,484.00473
127,865.22705,73.32787,146.87378,160.24791,1.5956172,833.3768,62.395485,835.4171,75.267456,834.22766,1.3776771
127,484.02573,719.8642,197.09052,397.74902,-0.0052799284,422.7942,909.21185,499.53574,881.8831,534.79047,545.1842
127,334.1126,717.8225,166.69554,390.35944,-0.025695354,283.36792,896.0411,341.62494,861.47284,355.22977,544.28613
128,1100.0771,681.1477,185.61609,450.38443,0.019177882,1056.4078,894.9157,1090.9501,862.1991,1133.8578,483.98737
128,865.39276,73.99342,148.26233,160.33127,1.5954418,825.31036,64.12224,835.4585,76.32705,841.5404,1.6590332
128,483.5671,719.6886,195.63324,397.3808,-0.0069052563,422.9422,908.36005,499.59216,880.84375,533.5212,545.1304
128,333.99265,718.73145,166.84465,392.45038,-0.026950877,283.2504,898.27405,342.69388,862.8107,355.85352,544.11835
129,1099.9597,681.1422,185.53888,450.20938,0.019766968,1056.8568,894.8099,1090.7794,862.7711,1133.9094,484.08792
129,865.85925,74.01726,148.4422,160.19066,1.5867089,818.51654,66.841515,836.3498,76.15233,848.15295,1.5188671
129,482.84225,719.0668,192.19635,397.05988,-0.013575722,422.6665,907.76764,498.9147,883.5204,528.80634,545.35034
129,333.97366,718.2616,166.98763,391.10614,-0.025983753,282.8634,896.63696,342.26425,863.15216,355.16373,544.3575
130,1100.0852,681.5067,185.69348,451.0044,0.019363333,1056.5662,895.8956,1090.2343,863.6823,1133.6346,484.26923
130,866.1896,73.90095,148.26324,159.93855,1.5888842,813.842,66.465836,836.4827,75.46594,854.0956,1.4779874
130,483.85367,719.8342,196.64581,397.59747,-0.0056573143,422.77905,908.6674,500.26758,881.1462,534.6819,545.3718
130,334.1034,717.5248,167.07349,389.8344,-0.026530456,282.62546,894.739,341.60703,862.39984,353.8192,544.4787
131,1100.1617,681.6807,185.11493,451.14407,0.02065381,1057.0292,895.8035,1091.0981,862.7899,1133.765,484.2634
131,866.41766,73.35628,147.18372,159.70457,1.5883446,816.76685,65.61127,837.2564,73.860825,851.75134,1.3124548
131,484.27377,719.90393,196.85822,397.7674,-0.006310981,422.71988,909.0286,500.81296,881.61365,535.59125,545.43585
131,334.11835,716.81104,167.63754,388.66278,-0.02718568,282.17926,892.8331,341.34222,862.11456,355.59686,544.32495
132,1100.1418,681.9238,184.84607,451.6239,0.02124251,1056.9727,895.8226,1090.973,863.0427,1133.9548,484.16748
132,866.5322,73.08832,146.64758,159.21269,1.5863862,820.432,65.84886,837.9132,73.357735,848.478,1.0814066
132,483.98407,719.49036,194.36072,397.99158,-0.0129575785,422.92938,909.13324,500.472,883.9594,532.7475,545.533
